22.1	40
22.12	26.6667
22.14	26.6667
22.16	36.6667
22.18	20
22.2	43.3333
22.22	40
22.24	20
22.26	33.3333
22.28	13.3333
22.3	10
22.32	36.6667
22.34	43.3333
22.36	26.6667
22.38	43.3333
22.4	26.6667
22.42	30
22.44	30
22.46	40
22.48	26.6667
22.5	33.3333
22.52	20
22.54	36.6667
22.56	26.6667
22.58	30
22.6	46.6667
22.62	46.6667
22.64	26.6667
22.66	46.6667
22.68	33.3333
22.7	26.6667
22.72	53.3333
22.74	43.3333
22.76	40
22.78	63.3333
22.8	60
22.82	60
22.84	66.6667
22.86	83.3333
22.88	83.3333
22.9	143.333
22.92	106.667
22.94	153.333
22.96	163.333
22.98	250
23	316.667
23.02	286.667
23.04	260
23.06	203.333
23.08	183.333
23.1	126.667
23.12	140
23.14	60
23.16	70
23.18	60
23.2	90
23.22	73.3333
23.24	66.6667
23.26	113.333
23.28	70
23.3	86.6667
23.32	56.6667
23.34	60
23.36	90
23.38	63.3333
23.4	80
23.42	46.6667
23.44	43.3333
23.46	56.6667
23.48	66.6667
23.5	130
23.52	140
23.54	120
23.56	250
23.58	256.667
23.6	293.333
23.62	300
23.64	286.667
23.66	300
23.68	253.333
23.7	230
23.72	156.667
23.74	200
23.76	280
23.78	353.333
23.8	510
23.82	780
23.84	1250
23.86	1763.33
23.88	1910
23.9	1620
23.92	1133.33
23.94	1056.67
23.96	670
23.98	400
24	210
24.02	163.333
24.04	110
24.06	80
24.08	96.6667
24.1	66.6667
24.12	63.3333
24.14	60
24.16	60
24.18	53.3333
24.2	36.6667
24.22	36.6667
24.24	46.6667
24.26	40
24.28	56.6667
24.3	36.6667
24.32	40
24.34	36.6667
24.36	33.3333
24.38	43.3333
24.4	46.6667
24.42	66.6667
24.44	40
24.46	66.6667
24.48	90
24.5	56.6667
24.52	100
24.54	103.333
24.56	120
24.58	153.333
24.6	123.333
24.62	133.333
24.64	93.3333
24.66	130
24.68	73.3333
24.7	63.3333
24.72	50
24.74	46.6667
24.76	30
24.78	30
24.8	36.6667
24.82	36.6667
24.84	30
24.86	33.3333
24.88	40
24.9	36.6667
24.92	30
24.94	50
24.96	36.6667
24.98	26.6667
25	53.3333
25.02	16.6667
25.04	46.6667
25.06	46.6667
25.08	40
25.1	26.6667
25.12	20
25.14	40
25.16	36.6667
25.18	20
25.2	16.6667
25.22	40
25.24	26.6667
25.26	13.3333
25.28	16.6667
25.3	40
25.32	33.3333
25.34	23.3333
25.36	36.6667
25.38	40
25.4	23.3333
25.42	23.3333
25.44	36.6667
25.46	16.6667
25.48	26.6667
25.5	43.3333
25.52	43.3333
25.54	40
25.56	33.3333
25.58	30
25.6	26.6667
25.62	36.6667
25.64	56.6667
25.66	40
25.68	36.6667
25.7	53.3333
25.72	43.3333
25.74	33.3333
25.76	33.3333
25.78	40
25.8	33.3333
25.82	50
25.84	36.6667
25.86	26.6667
25.88	40
25.9	40
25.92	20
25.94	43.3333
25.96	30
25.98	36.6667
26	56.6667
26.02	46.6667
26.04	33.3333
26.06	40
26.08	30
26.1	26.6667
26.12	20
26.14	26.6667
26.16	13.3333
26.18	23.3333
26.2	13.3333
26.22	33.3333
26.24	40
26.26	30
26.28	43.3333
26.3	20
26.32	26.6667
26.34	23.3333
26.36	23.3333
26.38	56.6667
26.4	26.6667
26.42	30
26.44	13.3333
26.46	16.6667
26.48	43.3333
26.5	40
26.52	40
26.54	33.3333
26.56	26.6667
26.58	23.3333
26.6	26.6667
26.62	40
26.64	23.3333
26.66	30
26.68	16.6667
26.7	23.3333
26.72	13.3333
26.74	26.6667
26.76	50
26.78	13.3333
26.8	33.3333
26.82	46.6667
26.84	20
26.86	40
26.88	53.3333
26.9	40
26.92	26.6667
26.94	40
26.96	20
26.98	36.6667
27	30
27.02	33.3333
27.04	33.3333
27.06	20
27.08	33.3333
27.1	30
27.12	40
27.14	33.3333
27.16	10
27.18	40
27.2	36.6667
27.22	26.6667
27.24	16.6667
27.26	53.3333
27.28	33.3333
27.3	50
27.32	93.3333
27.34	110
27.36	110
27.38	40
27.4	63.3333
27.42	36.6667
27.44	60
27.46	30
27.48	40
27.5	33.3333
27.52	30
27.54	40
27.56	26.6667
27.58	16.6667
27.6	20
27.62	43.3333
27.64	16.6667
27.66	43.3333
27.68	46.6667
27.7	30
27.72	20
27.74	30
27.76	26.6667
27.78	30
27.8	20
27.82	40
27.84	3.33333
27.86	16.6667
27.88	30
27.9	16.6667
27.92	23.3333
27.94	36.6667
27.96	16.6667
27.98	23.3333
28	36.6667
28.02	33.3333
28.04	30
28.06	16.6667
28.08	36.6667
28.1	20
28.12	43.3333
28.14	36.6667
28.16	50
28.18	26.6667
28.2	26.6667
28.22	36.6667
28.24	20
28.26	16.6667
28.28	26.6667
28.3	50
28.32	33.3333
28.34	30
28.36	30
28.38	26.6667
28.4	40
28.42	36.6667
28.44	26.6667
28.46	30
28.48	13.3333
28.5	43.3333
28.52	50
28.54	30
28.56	23.3333
28.58	26.6667
28.6	30
28.62	30
28.64	20
28.66	33.3333
28.68	40
28.7	30
28.72	16.6667
28.74	43.3333
28.76	26.6667
28.78	33.3333
28.8	43.3333
28.82	30
28.84	43.3333
28.86	30
28.88	46.6667
28.9	10
28.92	26.6667
28.94	20
28.96	40
28.98	30
29	23.3333
29.02	20
29.04	36.6667
29.06	23.3333
29.08	40
29.1	46.6667
29.12	33.3333
29.14	30
29.16	20
29.18	23.3333
29.2	33.3333
29.22	40
29.24	20
29.26	23.3333
29.28	13.3333
29.3	16.6667
29.32	43.3333
29.34	26.6667
29.36	33.3333
29.38	30
29.4	53.3333
29.42	23.3333
29.44	46.6667
29.46	20
29.48	26.6667
29.5	23.3333
29.52	53.3333
29.54	40
29.56	20
29.58	33.3333
29.6	23.3333
29.62	40
29.64	46.6667
29.66	16.6667
29.68	56.6667
29.7	40
29.72	36.6667
29.74	50
29.76	23.3333
29.78	40
29.8	53.3333
29.82	33.3333
29.84	43.3333
29.86	36.6667
29.88	43.3333
29.9	40
